product_id,variant_id,status,title,variant,sku,old_price,final_price,changed
9920625180920,48966887047416,ACTIVE,3.45 ct DEW Champagne Treated Moissanite Solitaire Ring in Certified 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 9,,3500.00,4199.99,Yes
9920625180920,48966887080184,ACTIVE,3.45 ct DEW Champagne Treated Moissanite Solitaire Ring in Certified 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 10,,3500.00,4199.99,Yes
9920625246456,48966887538936,ACTIVE,RARE 5.50 ct DEW Off White Treated Round Moissanite Ring in Certified 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00719,4200.00,5099.99,Yes
9920625246456,48966887571704,ACTIVE,RARE 5.50 ct DEW Off White Treated Round Moissanite Ring in Certified 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 5,,4200.00,5099.99,Yes
9920625246456,48966887604472,ACTIVE,RARE 5.50 ct DEW Off White Treated Round Moissanite Ring in Certified 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 6,,4200.00,5099.99,Yes
9920625246456,48966887637240,ACTIVE,RARE 5.50 ct DEW Off White Treated Round Moissanite Ring in Certified 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 8,,4200.00,5099.99,Yes
9920625246456,48966887670008,ACTIVE,RARE 5.50 ct DEW Off White Treated Round Moissanite Ring in Certified 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 9,,4200.00,5099.99,Yes
9920625246456,48966887702776,ACTIVE,RARE 5.50 ct DEW Off White Treated Round Moissanite Ring in Certified 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 10,,4200.00,5099.99,Yes
9920625279224,48966887768312,ACTIVE,4.55 ct DEW Round Cut Off White Moissanite Solitaire Ring in – Certified 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00718,5600.00,6799.99,Yes
9920625279224,48966887801080,ACTIVE,4.55 ct DEW Round Cut Off White Moissanite Solitaire Ring in – Certified 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 5,,5600.00,6799.99,Yes
9920625279224,48966887833848,ACTIVE,4.55 ct DEW Round Cut Off White Moissanite Solitaire Ring in – Certified 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 6,,5600.00,6799.99,Yes
9920625279224,48966887866616,ACTIVE,4.55 ct DEW Round Cut Off White Moissanite Solitaire Ring in – Certified 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 8,,5600.00,6799.99,Yes
9920625279224,48966887899384,ACTIVE,4.55 ct DEW Round Cut Off White Moissanite Solitaire Ring in – Certified 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 9,,5600.00,6799.99,Yes
9920625279224,48966887932152,ACTIVE,4.55 ct DEW Round Cut Off White Moissanite Solitaire Ring in – Certified 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 10,,5600.00,6799.99,Yes
9920625344760,48966888358136,ACTIVE,RARE 9 ct DEW Round Brilliant Champagne Moissanite Ring in 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00717,9100.00,9100.00,No (reverted)
9920625344760,48966888390904,ACTIVE,RARE 9 ct DEW Round Brilliant Champagne Moissanite Ring in 18K Gold Plated,18K Gold Plated Vermeil / 5,,9100.00,9100.00,No (reverted)
9920625344760,48966888423672,ACTIVE,RARE 9 ct DEW Round Brilliant Champagne Moissanite Ring in 18K Gold Plated,18K Gold Plated Vermeil / 6,,9100.00,9100.00,No (reverted)
9920625344760,48966888456440,ACTIVE,RARE 9 ct DEW Round Brilliant Champagne Moissanite Ring in 18K Gold Plated,18K Gold Plated Vermeil / 8,,9100.00,9100.00,No (reverted)
9920625344760,48966888489208,ACTIVE,RARE 9 ct DEW Round Brilliant Champagne Moissanite Ring in 18K Gold Plated,18K Gold Plated Vermeil / 9,,9100.00,9100.00,No (reverted)
9920625344760,48966888521976,ACTIVE,RARE 9 ct DEW Round Brilliant Champagne Moissanite Ring in 18K Gold Plated,18K Gold Plated Vermeil / 10,,9100.00,9100.00,No (reverted)
9920625377528,48966888554744,ACTIVE,12.30 ct DEW Champagne Treated Moissanite Solitaire Ring in – RARE Gem 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00716,10500.00,10500.00,No (reverted)
9920625377528,48966888587512,ACTIVE,12.30 ct DEW Champagne Treated Moissanite Solitaire Ring in – RARE Gem 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 5,,10500.00,10500.00,No (reverted)
9920625377528,48966888620280,ACTIVE,12.30 ct DEW Champagne Treated Moissanite Solitaire Ring in – RARE Gem 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 6,,10500.00,10500.00,No (reverted)
9920625377528,48966888653048,ACTIVE,12.30 ct DEW Champagne Treated Moissanite Solitaire Ring in – RARE Gem 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 8,,10500.00,10500.00,No (reverted)
9920625377528,48966888685816,ACTIVE,12.30 ct DEW Champagne Treated Moissanite Solitaire Ring in – RARE Gem 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 9,,10500.00,10500.00,No (reverted)
9920625377528,48966888718584,ACTIVE,12.30 ct DEW Champagne Treated Moissanite Solitaire Ring in – RARE Gem 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 10,,10500.00,10500.00,No (reverted)
9920625443064,48966889144568,ACTIVE,HUGE 48 ct DEW Pear Cut Blue Treated Moissanite Ring in – Statement Gift 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00715,46200.00,46200.00,No (reverted)
9920625443064,48966889177336,ACTIVE,HUGE 48 ct DEW Pear Cut Blue Treated Moissanite Ring in – Statement Gift 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 5,,46200.00,46200.00,No (reverted)
9920625443064,48966889210104,ACTIVE,HUGE 48 ct DEW Pear Cut Blue Treated Moissanite Ring in – Statement Gift 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 6,,46200.00,46200.00,No (reverted)
9920625443064,48966889242872,ACTIVE,HUGE 48 ct DEW Pear Cut Blue Treated Moissanite Ring in – Statement Gift 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 8,,46200.00,46200.00,No (reverted)
9920625443064,48966889275640,ACTIVE,HUGE 48 ct DEW Pear Cut Blue Treated Moissanite Ring in – Statement Gift 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 9,,46200.00,46200.00,No (reverted)
9920625443064,48966889308408,ACTIVE,HUGE 48 ct DEW Pear Cut Blue Treated Moissanite Ring in – Statement Gift 18K Gold Plate 18K Gold Plated,18K Gold Plated Vermeil / 10,,46200.00,46200.00,No (reverted)
9920625508600,48966889767160,ACTIVE,3.25 ct DEW Round Off White Moissanite Solitaire Ring in – Elegant Gift 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00714,4200.00,5099.99,Yes
9920625508600,48966889799928,ACTIVE,3.25 ct DEW Round Off White Moissanite Solitaire Ring in – Elegant Gift 18K Gold Plated,18K Gold Plated Vermeil / 5,,4200.00,5099.99,Yes
9920625508600,48966889832696,ACTIVE,3.25 ct DEW Round Off White Moissanite Solitaire Ring in – Elegant Gift 18K Gold Plated,18K Gold Plated Vermeil / 6,,4200.00,5099.99,Yes
9920625508600,48966889865464,ACTIVE,3.25 ct DEW Round Off White Moissanite Solitaire Ring in – Elegant Gift 18K Gold Plated,18K Gold Plated Vermeil / 8,,4200.00,5099.99,Yes
9920625508600,48966889898232,ACTIVE,3.25 ct DEW Round Off White Moissanite Solitaire Ring in – Elegant Gift 18K Gold Plated,18K Gold Plated Vermeil / 9,,4200.00,5099.99,Yes
9920625508600,48966889931000,ACTIVE,3.25 ct DEW Round Off White Moissanite Solitaire Ring in – Elegant Gift 18K Gold Plated,18K Gold Plated Vermeil / 10,,4200.00,5099.99,Yes
9920625574136,48966889963768,ACTIVE,RARE 20 ct DEW Champagne Treated Moissanite Ring in Certified 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00713,16800.00,16800.00,No (reverted)
9920625574136,48966889996536,ACTIVE,RARE 20 ct DEW Champagne Treated Moissanite Ring in Certified 18K Gold Plated,18K Gold Plated Vermeil / 5,,16800.00,16800.00,No (reverted)
9920625574136,48966890029304,ACTIVE,RARE 20 ct DEW Champagne Treated Moissanite Ring in Certified 18K Gold Plated,18K Gold Plated Vermeil / 6,,16800.00,16800.00,No (reverted)
9920625574136,48966890062072,ACTIVE,RARE 20 ct DEW Champagne Treated Moissanite Ring in Certified 18K Gold Plated,18K Gold Plated Vermeil / 8,,16800.00,16800.00,No (reverted)
9920625574136,48966890094840,ACTIVE,RARE 20 ct DEW Champagne Treated Moissanite Ring in Certified 18K Gold Plated,18K Gold Plated Vermeil / 9,,16800.00,16800.00,No (reverted)
9920625574136,48966890127608,ACTIVE,RARE 20 ct DEW Champagne Treated Moissanite Ring in Certified 18K Gold Plated,18K Gold Plated Vermeil / 10,,16800.00,16800.00,No (reverted)
9920625639672,48966890553592,ACTIVE,15.20 ct DEW Emerald Off White Moissanite Ring in Rings 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00712,16800.00,16800.00,No (reverted)
9920625639672,48966890586360,ACTIVE,15.20 ct DEW Emerald Off White Moissanite Ring in Rings 18K Gold Plated,18K Gold Plated Vermeil / 5,,16800.00,16800.00,No (reverted)
9920625639672,48966890619128,ACTIVE,15.20 ct DEW Emerald Off White Moissanite Ring in Rings 18K Gold Plated,18K Gold Plated Vermeil / 6,,16800.00,16800.00,No (reverted)
9920625639672,48966890651896,ACTIVE,15.20 ct DEW Emerald Off White Moissanite Ring in Rings 18K Gold Plated,18K Gold Plated Vermeil / 8,,16800.00,16800.00,No (reverted)
9920625639672,48966890684664,ACTIVE,15.20 ct DEW Emerald Off White Moissanite Ring in Rings 18K Gold Plated,18K Gold Plated Vermeil / 9,,16800.00,16800.00,No (reverted)
9920625639672,48966890717432,ACTIVE,15.20 ct DEW Emerald Off White Moissanite Ring in Rings 18K Gold Plated,18K Gold Plated Vermeil / 10,,16800.00,16800.00,No (reverted)
9920625672440,48966890750200,ACTIVE,8.50 ct DEW Emerald Champagne Treated Moissanite Ring in – Certified 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00711,7000.00,7000.00,No (reverted)
9920625672440,48966890782968,ACTIVE,8.50 ct DEW Emerald Champagne Treated Moissanite Ring in – Certified 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 5,,7000.00,7000.00,No (reverted)
9920625672440,48966890815736,ACTIVE,8.50 ct DEW Emerald Champagne Treated Moissanite Ring in – Certified 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 6,,7000.00,7000.00,No (reverted)
9920625672440,48966890848504,ACTIVE,8.50 ct DEW Emerald Champagne Treated Moissanite Ring in – Certified 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 8,,7000.00,7000.00,No (reverted)
9920625672440,48966890881272,ACTIVE,8.50 ct DEW Emerald Champagne Treated Moissanite Ring in – Certified 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 9,,7000.00,7000.00,No (reverted)
9920625672440,48966890914040,ACTIVE,8.50 ct DEW Emerald Champagne Treated Moissanite Ring in – Certified 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 10,,7000.00,7000.00,No (reverted)
9920625737976,48966891340024,ACTIVE,5.50 ct DEW Off White Moissanite Solitaire Statement Ring in Certified 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00710,7000.00,7000.00,No (reverted)
9920625737976,48966891372792,ACTIVE,5.50 ct DEW Off White Moissanite Solitaire Statement Ring in Certified 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 5,,7000.00,7000.00,No (reverted)
9920625737976,48966891405560,ACTIVE,5.50 ct DEW Off White Moissanite Solitaire Statement Ring in Certified 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 6,,7000.00,7000.00,No (reverted)
9920625737976,48966891438328,ACTIVE,5.50 ct DEW Off White Moissanite Solitaire Statement Ring in Certified 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 8,,7000.00,7000.00,No (reverted)
9920625737976,48966891471096,ACTIVE,5.50 ct DEW Off White Moissanite Solitaire Statement Ring in Certified 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 9,,7000.00,7000.00,No (reverted)
9920625737976,48966891503864,ACTIVE,5.50 ct DEW Off White Moissanite Solitaire Statement Ring in Certified 18K Gold Plated 18K Gold Plated,18K Gold Plated Vermeil / 10,,7000.00,7000.00,No (reverted)
9920625770744,48966891536632,ACTIVE,3.50 ct DEW Round Cut Treated Moissanite Engagement Ring in Certified 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00709,4900.00,5899.99,Yes
9920625770744,48966891569400,ACTIVE,3.50 ct DEW Round Cut Treated Moissanite Engagement Ring in Certified 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 5,,4900.00,5899.99,Yes
9920625770744,48966891602168,ACTIVE,3.50 ct DEW Round Cut Treated Moissanite Engagement Ring in Certified 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 6,,4900.00,5899.99,Yes
9920625770744,48966891634936,ACTIVE,3.50 ct DEW Round Cut Treated Moissanite Engagement Ring in Certified 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 8,,4900.00,5899.99,Yes
9920625770744,48966891667704,ACTIVE,3.50 ct DEW Round Cut Treated Moissanite Engagement Ring in Certified 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 9,,4900.00,5899.99,Yes
9920625770744,48966891700472,ACTIVE,3.50 ct DEW Round Cut Treated Moissanite Engagement Ring in Certified 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 10,,4900.00,5899.99,Yes
9920625836280,48966892126456,ACTIVE,RARE 11 ct DEW Champagne Treated Moissanite Ring in Certified 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00708,9100.00,9100.00,No (reverted)
9920625836280,48966892159224,ACTIVE,RARE 11 ct DEW Champagne Treated Moissanite Ring in Certified 18K Gold Plated,18K Gold Plated Vermeil / 5,,9100.00,9100.00,No (reverted)
9920625836280,48966892191992,ACTIVE,RARE 11 ct DEW Champagne Treated Moissanite Ring in Certified 18K Gold Plated,18K Gold Plated Vermeil / 6,,9100.00,9100.00,No (reverted)
9920625836280,48966892224760,ACTIVE,RARE 11 ct DEW Champagne Treated Moissanite Ring in Certified 18K Gold Plated,18K Gold Plated Vermeil / 8,,9100.00,9100.00,No (reverted)
9920625836280,48966892257528,ACTIVE,RARE 11 ct DEW Champagne Treated Moissanite Ring in Certified 18K Gold Plated,18K Gold Plated Vermeil / 9,,9100.00,9100.00,No (reverted)
9920625836280,48966892290296,ACTIVE,RARE 11 ct DEW Champagne Treated Moissanite Ring in Certified 18K Gold Plated,18K Gold Plated Vermeil / 10,,9100.00,9100.00,No (reverted)
9920625901816,48966892716280,ACTIVE,12.80 ct DEW Champagne Moissanite Ring in Certified Prong Setting 18K Gold Plated Verme 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00707,8400.00,8400.00,No (reverted)
9920625901816,48966892749048,ACTIVE,12.80 ct DEW Champagne Moissanite Ring in Certified Prong Setting 18K Gold Plated Verme 18K Gold Plated,18K Gold Plated Vermeil / 5,,8400.00,8400.00,No (reverted)
9920625901816,48966892781816,ACTIVE,12.80 ct DEW Champagne Moissanite Ring in Certified Prong Setting 18K Gold Plated Verme 18K Gold Plated,18K Gold Plated Vermeil / 6,,8400.00,8400.00,No (reverted)
9920625901816,48966892814584,ACTIVE,12.80 ct DEW Champagne Moissanite Ring in Certified Prong Setting 18K Gold Plated Verme 18K Gold Plated,18K Gold Plated Vermeil / 8,,8400.00,8400.00,No (reverted)
9920625901816,48966892847352,ACTIVE,12.80 ct DEW Champagne Moissanite Ring in Certified Prong Setting 18K Gold Plated Verme 18K Gold Plated,18K Gold Plated Vermeil / 9,,8400.00,8400.00,No (reverted)
9920625901816,48966892880120,ACTIVE,12.80 ct DEW Champagne Moissanite Ring in Certified Prong Setting 18K Gold Plated Verme 18K Gold Plated,18K Gold Plated Vermeil / 10,,8400.00,8400.00,No (reverted)
9920625934584,48966892912888,ACTIVE,4.10 ct DEW Radiant Cut Off White Moissanite Ring in Certified Shine 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00706,5600.00,6799.99,Yes
9920625934584,48966892945656,ACTIVE,4.10 ct DEW Radiant Cut Off White Moissanite Ring in Certified Shine 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 5,,5600.00,6799.99,Yes
9920625934584,48966892978424,ACTIVE,4.10 ct DEW Radiant Cut Off White Moissanite Ring in Certified Shine 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 6,,5600.00,6799.99,Yes
9920625934584,48966893011192,ACTIVE,4.10 ct DEW Radiant Cut Off White Moissanite Ring in Certified Shine 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 8,,5600.00,6799.99,Yes
9920625934584,48966893043960,ACTIVE,4.10 ct DEW Radiant Cut Off White Moissanite Ring in Certified Shine 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 9,,5600.00,6799.99,Yes
9920625934584,48966893076728,ACTIVE,4.10 ct DEW Radiant Cut Off White Moissanite Ring in Certified Shine 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 10,,5600.00,6799.99,Yes
9920626000120,48966893502712,ACTIVE,4.80 ct DEW Oval Cut Blue Moissanite Ring in Certified Engagement 18K Gold Plated Verme 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00705,6300.00,6300.00,No (reverted)
9920626000120,48966893535480,ACTIVE,4.80 ct DEW Oval Cut Blue Moissanite Ring in Certified Engagement 18K Gold Plated Verme 18K Gold Plated,18K Gold Plated Vermeil / 5,,6300.00,6300.00,No (reverted)
9920626000120,48966893568248,ACTIVE,4.80 ct DEW Oval Cut Blue Moissanite Ring in Certified Engagement 18K Gold Plated Verme 18K Gold Plated,18K Gold Plated Vermeil / 6,,6300.00,6300.00,No (reverted)
9920626000120,48966893601016,ACTIVE,4.80 ct DEW Oval Cut Blue Moissanite Ring in Certified Engagement 18K Gold Plated Verme 18K Gold Plated,18K Gold Plated Vermeil / 8,,6300.00,6300.00,No (reverted)
9920626000120,48966893633784,ACTIVE,4.80 ct DEW Oval Cut Blue Moissanite Ring in Certified Engagement 18K Gold Plated Verme 18K Gold Plated,18K Gold Plated Vermeil / 9,,6300.00,6300.00,No (reverted)
9920626000120,48966893666552,ACTIVE,4.80 ct DEW Oval Cut Blue Moissanite Ring in Certified Engagement 18K Gold Plated Verme 18K Gold Plated,18K Gold Plated Vermeil / 10,,6300.00,6300.00,No (reverted)
9920626065656,48966893732088,ACTIVE,4.25 ct DEW Round Champagne Moissanite Ring in Certified Sparkle 18K Gold Plated Vermei 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00704,4900.00,5899.99,Yes
9920626065656,48966893764856,ACTIVE,4.25 ct DEW Round Champagne Moissanite Ring in Certified Sparkle 18K Gold Plated Vermei 18K Gold Plated,18K Gold Plated Vermeil / 5,,4900.00,5899.99,Yes
9920626065656,48966893797624,ACTIVE,4.25 ct DEW Round Champagne Moissanite Ring in Certified Sparkle 18K Gold Plated Vermei 18K Gold Plated,18K Gold Plated Vermeil / 6,,4900.00,5899.99,Yes
9920626065656,48966893830392,ACTIVE,4.25 ct DEW Round Champagne Moissanite Ring in Certified Sparkle 18K Gold Plated Vermei 18K Gold Plated,18K Gold Plated Vermeil / 8,,4900.00,5899.99,Yes
9920626065656,48966893863160,ACTIVE,4.25 ct DEW Round Champagne Moissanite Ring in Certified Sparkle 18K Gold Plated Vermei 18K Gold Plated,18K Gold Plated Vermeil / 9,,4900.00,5899.99,Yes
9920626065656,48966893895928,ACTIVE,4.25 ct DEW Round Champagne Moissanite Ring in Certified Sparkle 18K Gold Plated Vermei 18K Gold Plated,18K Gold Plated Vermeil / 10,,4900.00,5899.99,Yes
9920626131192,48966894321912,ACTIVE,9.00 ct DEW Emerald Cut Blue Moissanite Ring in Certified Statement 18K Gold Plated Ver 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00703,8400.00,8400.00,No (reverted)
9920626131192,48966894354680,ACTIVE,9.00 ct DEW Emerald Cut Blue Moissanite Ring in Certified Statement 18K Gold Plated Ver 18K Gold Plated,18K Gold Plated Vermeil / 5,,8400.00,8400.00,No (reverted)
9920626131192,48966894387448,ACTIVE,9.00 ct DEW Emerald Cut Blue Moissanite Ring in Certified Statement 18K Gold Plated Ver 18K Gold Plated,18K Gold Plated Vermeil / 6,,8400.00,8400.00,No (reverted)
9920626131192,48966894420216,ACTIVE,9.00 ct DEW Emerald Cut Blue Moissanite Ring in Certified Statement 18K Gold Plated Ver 18K Gold Plated,18K Gold Plated Vermeil / 8,,8400.00,8400.00,No (reverted)
9920626131192,48966894452984,ACTIVE,9.00 ct DEW Emerald Cut Blue Moissanite Ring in Certified Statement 18K Gold Plated Ver 18K Gold Plated,18K Gold Plated Vermeil / 9,,8400.00,8400.00,No (reverted)
9920626131192,48966894485752,ACTIVE,9.00 ct DEW Emerald Cut Blue Moissanite Ring in Certified Statement 18K Gold Plated Ver 18K Gold Plated,18K Gold Plated Vermeil / 10,,8400.00,8400.00,No (reverted)
9920626229496,48966895075576,ACTIVE,2.55 ct DEW Off White Round Moissanite Ring in Certified Engagement 18K Gold Plated Ver 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00702,4200.00,5099.99,Yes
9920626229496,48966895108344,ACTIVE,2.55 ct DEW Off White Round Moissanite Ring in Certified Engagement 18K Gold Plated Ver 18K Gold Plated,18K Gold Plated Vermeil / 5,,4200.00,5099.99,Yes
9920626229496,48966895141112,ACTIVE,2.55 ct DEW Off White Round Moissanite Ring in Certified Engagement 18K Gold Plated Ver 18K Gold Plated,18K Gold Plated Vermeil / 6,,4200.00,5099.99,Yes
9920626229496,48966895173880,ACTIVE,2.55 ct DEW Off White Round Moissanite Ring in Certified Engagement 18K Gold Plated Ver 18K Gold Plated,18K Gold Plated Vermeil / 8,,4200.00,5099.99,Yes
9920626229496,48966895206648,ACTIVE,2.55 ct DEW Off White Round Moissanite Ring in Certified Engagement 18K Gold Plated Ver 18K Gold Plated,18K Gold Plated Vermeil / 9,,4200.00,5099.99,Yes
9920626229496,48966895239416,ACTIVE,2.55 ct DEW Off White Round Moissanite Ring in Certified Engagement 18K Gold Plated Ver 18K Gold Plated,18K Gold Plated Vermeil / 10,,4200.00,5099.99,Yes
9920626262264,48966895272184,ACTIVE,5.00 ct DEW Round Blue Moissanite Solitaire Ring in Certified Jewellery 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00701,4900.00,5899.99,Yes
9920626262264,48966895304952,ACTIVE,5.00 ct DEW Round Blue Moissanite Solitaire Ring in Certified Jewellery 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 5,,4900.00,5899.99,Yes
9920626262264,48966895337720,ACTIVE,5.00 ct DEW Round Blue Moissanite Solitaire Ring in Certified Jewellery 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 6,,4900.00,5899.99,Yes
9920626262264,48966895370488,ACTIVE,5.00 ct DEW Round Blue Moissanite Solitaire Ring in Certified Jewellery 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 8,,4900.00,5899.99,Yes
9920626262264,48966895403256,ACTIVE,5.00 ct DEW Round Blue Moissanite Solitaire Ring in Certified Jewellery 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 9,,4900.00,5899.99,Yes
9920626262264,48966895436024,ACTIVE,5.00 ct DEW Round Blue Moissanite Solitaire Ring in Certified Jewellery 18K Gold Plated V 18K Gold Plated,18K Gold Plated Vermeil / 10,,4900.00,5899.99,Yes
9920626327800,48966895862008,ACTIVE,3.20 ct DEW Round Cut Blue Moissanite Solitaire Ring in Certified 18K Gold Plated Verme 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00700,5600.00,6799.99,Yes
9920626327800,48966895894776,ACTIVE,3.20 ct DEW Round Cut Blue Moissanite Solitaire Ring in Certified 18K Gold Plated Verme 18K Gold Plated,18K Gold Plated Vermeil / 5,,5600.00,6799.99,Yes
9920626327800,48966895927544,ACTIVE,3.20 ct DEW Round Cut Blue Moissanite Solitaire Ring in Certified 18K Gold Plated Verme 18K Gold Plated,18K Gold Plated Vermeil / 6,,5600.00,6799.99,Yes
9920626327800,48966895960312,ACTIVE,3.20 ct DEW Round Cut Blue Moissanite Solitaire Ring in Certified 18K Gold Plated Verme 18K Gold Plated,18K Gold Plated Vermeil / 8,,5600.00,6799.99,Yes
9920626327800,48966895993080,ACTIVE,3.20 ct DEW Round Cut Blue Moissanite Solitaire Ring in Certified 18K Gold Plated Verme 18K Gold Plated,18K Gold Plated Vermeil / 9,,5600.00,6799.99,Yes
9920626327800,48966896025848,ACTIVE,3.20 ct DEW Round Cut Blue Moissanite Solitaire Ring in Certified 18K Gold Plated Verme 18K Gold Plated,18K Gold Plated Vermeil / 10,,5600.00,6799.99,Yes
9920626360568,48966896058616,ACTIVE,9.50 ct DEW Round Cut White Moissanite Solitaire Ring Certified Sparkle 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00699,9100.00,9100.00,No (reverted)
9920626360568,48966896091384,ACTIVE,9.50 ct DEW Round Cut White Moissanite Solitaire Ring Certified Sparkle 18K Gold Plated,18K Gold Plated Vermeil / 5,,9100.00,9100.00,No (reverted)
9920626360568,48966896124152,ACTIVE,9.50 ct DEW Round Cut White Moissanite Solitaire Ring Certified Sparkle 18K Gold Plated,18K Gold Plated Vermeil / 6,,9100.00,9100.00,No (reverted)
9920626360568,48966896156920,ACTIVE,9.50 ct DEW Round Cut White Moissanite Solitaire Ring Certified Sparkle 18K Gold Plated,18K Gold Plated Vermeil / 8,,9100.00,9100.00,No (reverted)
9920626360568,48966896189688,ACTIVE,9.50 ct DEW Round Cut White Moissanite Solitaire Ring Certified Sparkle 18K Gold Plated,18K Gold Plated Vermeil / 9,,9100.00,9100.00,No (reverted)
9920626360568,48966896222456,ACTIVE,9.50 ct DEW Round Cut White Moissanite Solitaire Ring Certified Sparkle 18K Gold Plated,18K Gold Plated Vermeil / 10,,9100.00,9100.00,No (reverted)
9920626426104,48966896255224,ACTIVE,20.60 ct DEW Blue Moissanite Solitaire Ring in Certified Bold Luxury 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 7,GH-MOI-00698,18200.00,18200.00,No (reverted)
9920626426104,48966896287992,ACTIVE,20.60 ct DEW Blue Moissanite Solitaire Ring in Certified Bold Luxury 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 5,,18200.00,18200.00,No (reverted)
9920626426104,48966896320760,ACTIVE,20.60 ct DEW Blue Moissanite Solitaire Ring in Certified Bold Luxury 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 6,,18200.00,18200.00,No (reverted)
9920626426104,48966896353528,ACTIVE,20.60 ct DEW Blue Moissanite Solitaire Ring in Certified Bold Luxury 18K Gold Plated Ve 18K Gold Plated,18K Gold Plated Vermeil / 8,,18200.00,18200.00,No (reverted)
